load_0,load_1,load_2,load_3,load_4,load_5,load_6,load_7,load_8,load_9,load_10,load_11,load_12,load_13,load_14,load_15,load_16,load_17,load_18,load_19,timestamp
171.65,171.65,171.65,171.65,171.65,171.65,171.65,171.65,171.65,171.65,171.65,171.65,171.65,171.65,171.65,171.65,171.65,171.65,171.65,171.65,2023-04-16 07:00:00
187.55,187.55,187.55,187.55,187.55,187.55,187.55,187.55,187.55,187.55,187.55,187.55,187.55,187.55,187.55,187.55,187.55,187.55,187.55,187.55,2023-04-16 08:00:00
206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,206.0,2023-04-16 09:00:00
219.85,219.85,219.85,219.85,219.85,219.85,219.85,219.85,219.85,219.85,219.85,219.85,219.85,219.85,219.85,219.85,219.85,219.85,219.85,219.85,2023-04-16 10:00:00
221.8,221.8,221.8,221.8,221.8,221.8,221.8,221.8,221.8,221.8,221.8,221.8,221.8,221.8,221.8,221.8,221.8,221.8,221.8,221.8,2023-04-16 11:00:00
213.5,213.5,213.5,213.5,213.5,213.5,213.5,213.5,213.5,213.5,213.5,213.5,213.5,213.5,213.5,213.5,213.5,213.5,213.5,213.5,2023-04-16 12:00:00
200.4,200.4,200.4,200.4,200.4,200.4,200.4,200.4,200.4,200.4,200.4,200.4,200.4,200.4,200.4,200.4,200.4,200.4,200.4,200.4,2023-04-16 13:00:00
182.8,182.8,182.8,182.8,182.8,182.8,182.8,182.8,182.8,182.8,182.8,182.8,182.8,182.8,182.8,182.8,182.8,182.8,182.8,182.8,2023-04-16 14:00:00
177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,177.6,2023-04-16 15:00:00
176.65,176.65,176.65,176.65,176.65,176.65,176.65,176.65,176.65,176.65,176.65,176.65,176.65,176.65,176.65,176.65,176.65,176.65,176.65,176.65,2023-04-16 16:00:00
178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.75,178.75,2023-04-16 17:00:00
184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,184.55,2023-04-16 18:00:00
196.05,196.05,196.05,196.05,196.05,196.05,196.05,196.05,196.05,196.05,196.05,196.05,196.05,196.05,196.05,196.05,196.05,196.05,196.05,196.05,2023-04-16 19:00:00
221.1,221.1,221.1,221.1,221.1,221.1,221.1,221.1,221.1,221.1,221.1,221.1,221.1,221.1,221.1,221.1,221.1,221.1,221.1,221.1,2023-04-16 20:00:00
226.85,226.85,226.85,226.85,226.85,226.85,226.85,226.85,226.85,226.85,226.85,226.85,226.85,226.85,226.85,226.85,226.85,226.85,226.85,226.85,2023-04-16 21:00:00
215.7,215.7,215.7,215.7,215.7,215.7,215.7,215.7,215.7,215.7,215.7,215.7,215.7,215.7,215.7,215.7,215.7,215.7,215.7,215.7,2023-04-16 22:00:00
201.95,201.95,201.95,201.95,201.95,201.95,201.95,201.95,201.95,201.95,201.95,201.95,201.95,201.95,201.95,201.95,201.95,201.95,201.95,201.95,2023-04-16 23:00:00
185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,185.0,2023-04-17 00:00:00
172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,172.0,2023-04-17 01:00:00
167.75,167.75,167.75,167.75,167.75,167.75,167.75,167.75,167.75,167.75,167.75,167.75,167.75,167.75,167.75,167.75,167.75,167.75,167.75,167.75,2023-04-17 02:00:00
163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,163.0,2023-04-17 03:00:00
159.8,159.8,159.8,159.8,159.8,159.8,159.8,159.8,159.8,159.8,159.8,159.8,159.8,159.8,159.8,159.8,159.8,159.8,159.8,159.8,2023-04-17 04:00:00
160.6,160.6,160.6,160.6,160.6,160.6,160.6,160.6,160.6,160.6,160.6,160.6,160.6,160.6,160.6,160.6,160.6,160.6,160.6,160.6,2023-04-17 05:00:00
164.35,164.35,164.35,164.35,164.35,164.35,164.35,164.35,164.35,164.35,164.35,164.35,164.35,164.35,164.35,164.35,164.35,164.35,164.35,164.35,2023-04-17 06:00:00
167.3,167.3,167.3,167.3,167.3,167.3,167.3,167.3,167.3,167.3,167.3,167.3,167.3,167.3,167.3,167.3,167.3,167.3,167.3,167.3,2023-04-17 07:00:00
178.45,178.45,178.45,178.45,178.45,178.45,178.45,178.45,178.45,178.45,178.45,178.45,178.45,178.45,178.45,178.45,178.45,178.45,178.45,178.45,2023-04-17 08:00:00
192.15,192.15,192.15,192.15,192.15,192.15,192.15,192.15,192.15,192.15,192.15,192.15,192.15,192.15,192.15,192.15,192.15,192.15,192.15,192.15,2023-04-17 09:00:00
203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,203.3,2023-04-17 10:00:00
207.35,207.35,207.35,207.35,207.35,207.35,207.35,207.35,207.35,207.35,207.35,207.35,207.35,207.35,207.35,207.35,207.35,207.35,207.35,207.35,2023-04-17 11:00:00
210.4,210.4,210.4,210.4,210.4,210.4,210.4,210.4,210.4,210.4,210.4,210.4,210.4,210.4,210.4,210.4,210.4,210.4,210.4,210.4,2023-04-17 12:00:00
206.7,206.7,206.7,206.7,206.7,206.7,206.7,206.7,206.7,206.7,206.7,206.7,206.7,206.7,206.7,206.7,206.7,206.7,206.7,206.7,2023-04-17 13:00:00
198.75,198.75,198.75,198.75,198.75,198.75,198.75,198.75,198.75,198.75,198.75,198.75,198.75,198.75,198.75,198.75,198.75,198.75,198.75,198.75,2023-04-17 14:00:00
191.25,191.25,191.25,191.25,191.25,191.25,191.25,191.25,191.25,191.25,191.25,191.25,191.25,191.25,191.25,191.25,191.25,191.25,191.25,191.25,2023-04-17 15:00:00
183.45,183.45,183.45,183.45,183.45,183.45,183.45,183.45,183.45,183.45,183.45,183.45,183.45,183.45,183.45,183.45,183.45,183.45,183.45,183.45,2023-04-17 16:00:00
185.15,185.15,185.15,185.15,185.15,185.15,185.15,185.15,185.15,185.15,185.15,185.15,185.15,185.15,185.15,185.15,185.15,185.15,185.15,185.15,2023-04-17 17:00:00
195.35,195.35,195.35,195.35,195.35,195.35,195.35,195.35,195.35,195.35,195.35,195.35,195.35,195.35,195.35,195.35,195.35,195.35,195.35,195.35,2023-04-17 18:00:00
212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,212.6,2023-04-17 19:00:00
240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,240.0,2023-04-17 20:00:00
245.05,245.05,245.05,245.05,245.05,245.05,245.05,245.05,245.05,245.05,245.05,245.05,245.05,245.05,245.05,245.05,245.05,245.05,245.05,245.05,2023-04-17 21:00:00
230.25,230.25,230.25,230.25,230.25,230.25,230.25,230.25,230.25,230.25,230.25,230.25,230.25,230.25,230.25,230.25,230.25,230.25,230.25,230.25,2023-04-17 22:00:00
215.55,215.55,215.55,215.55,215.55,215.55,215.55,215.55,215.55,215.55,215.55,215.55,215.55,215.55,215.55,215.55,215.55,215.55,215.55,215.55,2023-04-17 23:00:00
196.05,196.05,196.05,196.05,196.05,196.05,196.05,196.05,196.05,196.05,196.05,196.05,196.05,196.05,196.05,196.05,196.05,196.05,196.05,196.05,2023-04-18 00:00:00
181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,181.25,2023-04-18 01:00:00
175.55,175.55,175.55,175.55,175.55,175.55,175.55,175.55,175.55,175.55,175.55,175.55,175.55,175.55,175.55,175.55,175.55,175.55,175.55,175.55,2023-04-18 02:00:00
172.05,172.05,172.05,172.05,172.05,172.05,172.05,172.05,172.05,172.05,172.05,172.05,172.05,172.05,172.05,172.05,172.05,172.05,172.05,172.05,2023-04-18 03:00:00
168.3,168.3,168.3,168.3,168.3,168.3,168.3,168.3,168.3,168.3,168.3,168.3,168.3,168.3,168.3,168.3,168.3,168.3,168.3,168.3,2023-04-18 04:00:00
175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,175.75,2023-04-18 05:00:00
190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,190.4,2023-04-18 06:00:00
209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,209.8,2023-04-18 07:00:00
233.85,233.85,233.85,233.85,233.85,233.85,233.85,233.85,233.85,233.85,233.85,233.85,233.85,233.85,233.85,233.85,233.85,233.85,233.85,233.85,2023-04-18 08:00:00
252.35,252.35,252.35,252.35,252.35,252.35,252.35,252.35,252.35,252.35,252.35,252.35,252.35,252.35,252.35,252.35,252.35,252.35,252.35,252.35,2023-04-18 09:00:00
257.05,257.05,257.05,257.05,257.05,257.05,257.05,257.05,257.05,257.05,257.05,257.05,257.05,257.05,257.05,257.05,257.05,257.05,257.05,257.05,2023-04-18 10:00:00
251.35,251.35,251.35,251.35,251.35,251.35,251.35,251.35,251.35,251.35,251.35,251.35,251.35,251.35,251.35,251.35,251.35,251.35,251.35,251.35,2023-04-18 11:00:00
250.35,250.35,250.35,250.35,250.35,250.35,250.35,250.35,250.35,250.35,250.35,250.35,250.35,250.35,250.35,250.35,250.35,250.35,250.35,250.35,2023-04-18 12:00:00
250.3,250.3,250.3,250.3,250.3,250.3,250.3,250.3,250.3,250.3,250.3,250.3,250.3,250.3,250.3,250.3,250.3,250.3,250.3,250.3,2023-04-18 13:00:00
238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,238.0,2023-04-18 14:00:00
232.9,232.9,232.9,232.9,232.9,232.9,232.9,232.9,232.9,232.9,232.9,232.9,232.9,232.9,232.9,232.9,232.9,232.9,232.9,232.9,2023-04-18 15:00:00
232.05,232.05,232.05,232.05,232.05,232.05,232.05,232.05,232.05,232.05,232.05,232.05,232.05,232.05,232.05,232.05,232.05,232.05,232.05,232.05,2023-04-18 16:00:00
227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,227.0,2023-04-18 17:00:00
234.95,234.95,234.95,234.95,234.95,234.95,234.95,234.95,234.95,234.95,234.95,234.95,234.95,234.95,234.95,234.95,234.95,234.95,234.95,234.95,2023-04-18 18:00:00
248.3,248.3,248.3,248.3,248.3,248.3,248.3,248.3,248.3,248.3,248.3,248.3,248.3,248.3,248.3,248.3,248.3,248.3,248.3,248.3,2023-04-18 19:00:00
275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,2023-04-18 20:00:00
275.4,275.4,275.4,275.4,275.4,275.4,275.4,275.4,275.4,275.4,275.4,275.4,275.4,275.4,275.4,275.4,275.4,275.4,275.4,275.4,2023-04-18 21:00:00
253.3,253.3,253.3,253.3,253.3,253.3,253.3,253.3,253.3,253.3,253.3,253.3,253.3,253.3,253.3,253.3,253.3,253.3,253.3,253.3,2023-04-18 22:00:00
232.15,232.15,232.15,232.15,232.15,232.15,232.15,232.15,232.15,232.15,232.15,232.15,232.15,232.15,232.15,232.15,232.15,232.15,232.15,232.15,2023-04-18 23:00:00
213.65,213.65,213.65,213.65,213.65,213.65,213.65,213.65,213.65,213.65,213.65,213.65,213.65,213.65,213.65,213.65,213.65,213.65,213.65,213.65,2023-04-19 00:00:00
197.45,197.45,197.45,197.45,197.45,197.45,197.45,197.45,197.45,197.45,197.45,197.45,197.45,197.45,197.45,197.45,197.45,197.45,197.45,197.45,2023-04-19 01:00:00
189.8,189.8,189.8,189.8,189.8,189.8,189.8,189.8,189.8,189.8,189.8,189.8,189.8,189.8,189.8,189.8,189.8,189.8,189.8,189.8,2023-04-19 02:00:00
184.25,184.25,184.25,184.25,184.25,184.25,184.25,184.25,184.25,184.25,184.25,184.25,184.25,184.25,184.25,184.25,184.25,184.25,184.25,184.25,2023-04-19 03:00:00
183.9,183.9,183.9,183.9,183.9,183.9,183.9,183.9,183.9,183.9,183.9,183.9,183.9,183.9,183.9,183.9,183.9,183.9,183.9,183.9,2023-04-19 04:00:00
189.65,189.65,189.65,189.65,189.65,189.65,189.65,189.65,189.65,189.65,189.65,189.65,189.65,189.65,189.65,189.65,189.65,189.65,189.65,189.65,2023-04-19 05:00:00
200.45,200.45,200.45,200.45,200.45,200.45,200.45,200.45,200.45,200.45,200.45,200.45,200.45,200.45,200.45,200.45,200.45,200.45,200.45,200.45,2023-04-19 06:00:00
221.95,221.95,221.95,221.95,221.95,221.95,221.95,221.95,221.95,221.95,221.95,221.95,221.95,221.95,221.95,221.95,221.95,221.95,221.95,221.95,2023-04-19 07:00:00
248.35,248.35,248.35,248.35,248.35,248.35,248.35,248.35,248.35,248.35,248.35,248.35,248.35,248.35,248.35,248.35,248.35,248.35,248.35,248.35,2023-04-19 08:00:00
264.8,264.8,264.8,264.8,264.8,264.8,264.8,264.8,264.8,264.8,264.8,264.8,264.8,264.8,264.8,264.8,264.8,264.8,264.8,264.8,2023-04-19 09:00:00
272.5,272.5,272.5,272.5,272.5,272.5,272.5,272.5,272.5,272.5,272.5,272.5,272.5,272.5,272.5,272.5,272.5,272.5,272.5,272.5,2023-04-19 10:00:00
275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,275.25,2023-04-19 11:00:00
278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,278.25,2023-04-19 12:00:00
279.75,279.75,279.75,279.75,279.75,279.75,279.75,279.75,279.75,279.75,279.75,279.75,279.75,279.75,279.75,279.75,279.75,279.75,279.75,279.75,2023-04-19 13:00:00
270.4,270.4,270.4,270.4,270.4,270.4,270.4,270.4,270.4,270.4,270.4,270.4,270.4,270.4,270.4,270.4,270.4,270.4,270.4,270.4,2023-04-19 14:00:00
264.2,264.2,264.2,264.2,264.2,264.2,264.2,264.2,264.2,264.2,264.2,264.2,264.2,264.2,264.2,264.2,264.2,264.2,264.2,264.2,2023-04-19 15:00:00
257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,257.5,2023-04-19 16:00:00
250.95,250.95,250.95,250.95,250.95,250.95,250.95,250.95,250.95,250.95,250.95,250.95,250.95,250.95,250.95,250.95,250.95,250.95,250.95,250.95,2023-04-19 17:00:00
255.7,255.7,255.7,255.7,255.7,255.7,255.7,255.7,255.7,255.7,255.7,255.7,255.7,255.7,255.7,255.7,255.7,255.7,255.7,255.7,2023-04-19 18:00:00
266.3,266.3,266.3,266.3,266.3,266.3,266.3,266.3,266.3,266.3,266.3,266.3,266.3,266.3,266.3,266.3,266.3,266.3,266.3,266.3,2023-04-19 19:00:00
288.05,288.05,288.05,288.05,288.05,288.05,288.05,288.05,288.05,288.05,288.05,288.05,288.05,288.05,288.05,288.05,288.05,288.05,288.05,288.05,2023-04-19 20:00:00
286.7,286.7,286.7,286.7,286.7,286.7,286.7,286.7,286.7,286.7,286.7,286.7,286.7,286.7,286.7,286.7,286.7,286.7,286.7,286.7,2023-04-19 21:00:00
260.15,260.15,260.15,260.15,260.15,260.15,260.15,260.15,260.15,260.15,260.15,260.15,260.15,260.15,260.15,260.15,260.15,260.15,260.15,260.15,2023-04-19 22:00:00
236.95,236.95,236.95,236.95,236.95,236.95,236.95,236.95,236.95,236.95,236.95,236.95,236.95,236.95,236.95,236.95,236.95,236.95,236.95,236.95,2023-04-19 23:00:00
215.2,215.2,215.2,215.2,215.2,215.2,215.2,215.2,215.2,215.2,215.2,215.2,215.2,215.2,215.2,215.2,215.2,215.2,215.2,215.2,2023-04-20 00:00:00
199.65,199.65,199.65,199.65,199.65,199.65,199.65,199.65,199.65,199.65,199.65,199.65,199.65,199.65,199.65,199.65,199.65,199.65,199.65,199.65,2023-04-20 01:00:00
192.2,192.2,192.2,192.2,192.2,192.2,192.2,192.2,192.2,192.2,192.2,192.2,192.2,192.2,192.2,192.2,192.2,192.2,192.2,192.2,2023-04-20 02:00:00
188.35,188.35,188.35,188.35,188.35,188.35,188.35,188.35,188.35,188.35,188.35,188.35,188.35,188.35,188.35,188.35,188.35,188.35,188.35,188.35,2023-04-20 03:00:00
187.9,187.9,187.9,187.9,187.9,187.9,187.9,187.9,187.9,187.9,187.9,187.9,187.9,187.9,187.9,187.9,187.9,187.9,187.9,187.9,2023-04-20 04:00:00
193.3,193.3,193.3,193.3,193.3,193.3,193.3,193.3,193.3,193.3,193.3,193.3,193.3,193.3,193.3,193.3,193.3,193.3,193.3,193.3,2023-04-20 05:00:00
207.5,207.5,207.5,207.5,207.5,207.5,207.5,207.5,207.5,207.5,207.5,207.5,207.5,207.5,207.5,207.5,207.5,207.5,207.5,207.5,2023-04-20 06:00:00
228.95,228.95,228.95,228.95,228.95,228.95,228.95,228.95,228.95,228.95,228.95,228.95,228.95,228.95,228.95,228.95,228.95,228.95,228.95,228.95,2023-04-20 07:00:00
254.3,254.3,254.3,254.3,254.3,254.3,254.3,254.3,254.3,254.3,254.3,254.3,254.3,254.3,254.3,254.3,254.3,254.3,254.3,254.3,2023-04-20 08:00:00
275.2,275.2,275.2,275.2,275.2,275.2,275.2,275.2,275.2,275.2,275.2,275.2,275.2,275.2,275.2,275.2,275.2,275.2,275.2,275.2,2023-04-20 09:00:00
281.4,281.4,281.4,281.4,281.4,281.4,281.4,281.4,281.4,281.4,281.4,281.4,281.4,281.4,281.4,281.4,281.4,281.4,281.4,281.4,2023-04-20 10:00:00
284.6,284.6,284.6,284.6,284.6,284.6,284.6,284.6,284.6,284.6,284.6,284.6,284.6,284.6,284.6,284.6,284.6,284.6,284.6,284.6,2023-04-20 11:00:00
287.15,287.15,287.15,287.15,287.15,287.15,287.15,287.15,287.15,287.15,287.15,287.15,287.15,287.15,287.15,287.15,287.15,287.15,287.15,287.15,2023-04-20 12:00:00
287.15,287.15,287.15,287.15,287.15,287.15,287.15,287.15,287.15,287.15,287.15,287.15,287.15,287.15,287.15,287.15,287.15,287.15,287.15,287.15,2023-04-20 13:00:00
274.55,274.55,274.55,274.55,274.55,274.55,274.55,274.55,274.55,274.55,274.55,274.55,274.55,274.55,274.55,274.55,274.55,274.55,274.55,274.55,2023-04-20 14:00:00
263.8,263.8,263.8,263.8,263.8,263.8,263.8,263.8,263.8,263.8,263.8,263.8,263.8,263.8,263.8,263.8,263.8,263.8,263.8,263.8,2023-04-20 15:00:00
252.65,252.65,252.65,252.65,252.65,252.65,252.65,252.65,252.65,252.65,252.65,252.65,252.65,252.65,252.65,252.65,252.65,252.65,252.65,252.65,2023-04-20 16:00:00
246.35,246.35,246.35,246.35,246.35,246.35,246.35,246.35,246.35,246.35,246.35,246.35,246.35,246.35,246.35,246.35,246.35,246.35,246.35,246.35,2023-04-20 17:00:00
248.2,248.2,248.2,248.2,248.2,248.2,248.2,248.2,248.2,248.2,248.2,248.2,248.2,248.2,248.2,248.2,248.2,248.2,248.2,248.2,2023-04-20 18:00:00
256.2,256.2,256.2,256.2,256.2,256.2,256.2,256.2,256.2,256.2,256.2,256.2,256.2,256.2,256.2,256.2,256.2,256.2,256.2,256.2,2023-04-20 19:00:00
279.5,279.5,279.5,279.5,279.5,279.5,279.5,279.5,279.5,279.5,279.5,279.5,279.5,279.5,279.5,279.5,279.5,279.5,279.5,279.5,2023-04-20 20:00:00
280.7,280.7,280.7,280.7,280.7,280.7,280.7,280.7,280.7,280.7,280.7,280.7,280.7,280.7,280.7,280.7,280.7,280.7,280.7,280.7,2023-04-20 21:00:00
258.95,258.95,258.95,258.95,258.95,258.95,258.95,258.95,258.95,258.95,258.95,258.95,258.95,258.95,258.95,258.95,258.95,258.95,258.95,258.95,2023-04-20 22:00:00
239.75,239.75,239.75,239.75,239.75,239.75,239.75,239.75,239.75,239.75,239.75,239.75,239.75,239.75,239.75,239.75,239.75,239.75,239.75,239.75,2023-04-20 23:00:00
218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,218.4,2023-04-21 00:00:00
203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,203.0,2023-04-21 01:00:00
196.6,196.6,196.6,196.6,196.6,196.6,196.6,196.6,196.6,196.6,196.6,196.6,196.6,196.6,196.6,196.6,196.6,196.6,196.6,196.6,2023-04-21 02:00:00
192.15,192.15,192.15,192.15,192.15,192.15,192.15,192.15,192.15,192.15,192.15,192.15,192.15,192.15,192.15,192.15,192.15,192.15,192.15,192.15,2023-04-21 03:00:00
189.3,189.3,189.3,189.3,189.3,189.3,189.3,189.3,189.3,189.3,189.3,189.3,189.3,189.3,189.3,189.3,189.3,189.3,189.3,189.3,2023-04-21 04:00:00
195.15,195.15,195.15,195.15,195.15,195.15,195.15,195.15,195.15,195.15,195.15,195.15,195.15,195.15,195.15,195.15,195.15,195.15,195.15,195.15,2023-04-21 05:00:00
205.9,205.9,205.9,205.9,205.9,205.9,205.9,205.9,205.9,205.9,205.9,205.9,205.9,205.9,205.9,205.9,205.9,205.9,205.9,205.9,2023-04-21 06:00:00
220.95,220.95,220.95,220.95,220.95,220.95,220.95,220.95,220.95,220.95,220.95,220.95,220.95,220.95,220.95,220.95,220.95,220.95,220.95,220.95,2023-04-21 07:00:00
233.0,233.0,233.0,233.0,233.0,233.0,233.0,233.0,233.0,233.0,233.0,233.0,233.0,233.0,233.0,233.0,233.0,233.0,233.0,233.0,2023-04-21 08:00:00
244.45,244.45,244.45,244.45,244.45,244.45,244.45,244.45,244.45,244.45,244.45,244.45,244.45,244.45,244.45,244.45,244.45,244.45,244.45,244.45,2023-04-21 09:00:00
245.7,245.7,245.7,245.7,245.7,245.7,245.7,245.7,245.7,245.7,245.7,245.7,245.7,245.7,245.7,245.7,245.7,245.7,245.7,245.7,2023-04-21 10:00:00
244.4,244.4,244.4,244.4,244.4,244.4,244.4,244.4,244.4,244.4,244.4,244.4,244.4,244.4,244.4,244.4,244.4,244.4,244.4,244.4,2023-04-21 11:00:00
245.6,245.6,245.6,245.6,245.6,245.6,245.6,245.6,245.6,245.6,245.6,245.6,245.6,245.6,245.6,245.6,245.6,245.6,245.6,245.6,2023-04-21 12:00:00
245.55,245.55,245.55,245.55,245.55,245.55,245.55,245.55,245.55,245.55,245.55,245.55,245.55,245.55,245.55,245.55,245.55,245.55,245.55,245.55,2023-04-21 13:00:00
238.35,238.35,238.35,238.35,238.35,238.35,238.35,238.35,238.35,238.35,238.35,238.35,238.35,238.35,238.35,238.35,238.35,238.35,238.35,238.35,2023-04-21 14:00:00
233.75,233.75,233.75,233.75,233.75,233.75,233.75,233.75,233.75,233.75,233.75,233.75,233.75,233.75,233.75,233.75,233.75,233.75,233.75,233.75,2023-04-21 15:00:00
228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,228.4,2023-04-21 16:00:00
229.05,229.05,229.05,229.05,229.05,229.05,229.05,229.05,229.05,229.05,229.05,229.05,229.05,229.05,229.05,229.05,229.05,229.05,229.05,229.05,2023-04-21 17:00:00
235.65,235.65,235.65,235.65,235.65,235.65,235.65,235.65,235.65,235.65,235.65,235.65,235.65,235.65,235.65,235.65,235.65,235.65,235.65,235.65,2023-04-21 18:00:00
246.9,246.9,246.9,246.9,246.9,246.9,246.9,246.9,246.9,246.9,246.9,246.9,246.9,246.9,246.9,246.9,246.9,246.9,246.9,246.9,2023-04-21 19:00:00
271.1,271.1,271.1,271.1,271.1,271.1,271.1,271.1,271.1,271.1,271.1,271.1,271.1,271.1,271.1,271.1,271.1,271.1,271.1,271.1,2023-04-21 20:00:00
270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,2023-04-21 21:00:00
249.85,249.85,249.85,249.85,249.85,249.85,249.85,249.85,249.85,249.85,249.85,249.85,249.85,249.85,249.85,249.85,249.85,249.85,249.85,249.85,2023-04-21 22:00:00
229.95,229.95,229.95,229.95,229.95,229.95,229.95,229.95,229.95,229.95,229.95,229.95,229.95,229.95,229.95,229.95,229.95,229.95,229.95,229.95,2023-04-21 23:00:00
210.9,210.9,210.9,210.9,210.9,210.9,210.9,210.9,210.9,210.9,210.9,210.9,210.9,210.9,210.9,210.9,210.9,210.9,210.9,210.9,2023-04-22 00:00:00
197.5,197.5,197.5,197.5,197.5,197.5,197.5,197.5,197.5,197.5,197.5,197.5,197.5,197.5,197.5,197.5,197.5,197.5,197.5,197.5,2023-04-22 01:00:00
191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,2023-04-22 02:00:00
185.8,185.8,185.8,185.8,185.8,185.8,185.8,185.8,185.8,185.8,185.8,185.8,185.8,185.8,185.8,185.8,185.8,185.8,185.8,185.8,2023-04-22 03:00:00
184.8,184.8,184.8,184.8,184.8,184.8,184.8,184.8,184.8,184.8,184.8,184.8,184.8,184.8,184.8,184.8,184.8,184.8,184.8,184.8,2023-04-22 04:00:00
187.25,187.25,187.25,187.25,187.25,187.25,187.25,187.25,187.25,187.25,187.25,187.25,187.25,187.25,187.25,187.25,187.25,187.25,187.25,187.25,2023-04-22 05:00:00
193.05,193.05,193.05,193.05,193.05,193.05,193.05,193.05,193.05,193.05,193.05,193.05,193.05,193.05,193.05,193.05,193.05,193.05,193.05,193.05,2023-04-22 06:00:00
203.75,203.75,203.75,203.75,203.75,203.75,203.75,203.75,203.75,203.75,203.75,203.75,203.75,203.75,203.75,203.75,203.75,203.75,203.75,203.75,2023-04-22 07:00:00
223.95,223.95,223.95,223.95,223.95,223.95,223.95,223.95,223.95,223.95,223.95,223.95,223.95,223.95,223.95,223.95,223.95,223.95,223.95,223.95,2023-04-22 08:00:00
234.95,234.95,234.95,234.95,234.95,234.95,234.95,234.95,234.95,234.95,234.95,234.95,234.95,234.95,234.95,234.95,234.95,234.95,234.95,234.95,2023-04-22 09:00:00
241.2,241.2,241.2,241.2,241.2,241.2,241.2,241.2,241.2,241.2,241.2,241.2,241.2,241.2,241.2,241.2,241.2,241.2,241.2,241.2,2023-04-22 10:00:00
241.9,241.9,241.9,241.9,241.9,241.9,241.9,241.9,241.9,241.9,241.9,241.9,241.9,241.9,241.9,241.9,241.9,241.9,241.9,241.9,2023-04-22 11:00:00
